dataset_name,window_id,record_id,subject_id,session_id,session_name,signal_channel,window_start_ts_utc,window_end_ts_utc,window_seconds,expected_sample_count,sample_count,window_coverage_ratio,missing_value_ratio,flatline_ratio,window_mean,window_std,window_min,window_max,window_iqr,window_mad,window_range
mitdb,2_47,2,100,0,,v5,1970-01-01 00:23:30+00:00,1970-01-01 00:24:00+00:00,30,10800,10800,1.0,0.0,0.15140290767663672,-0.24786481481481482,0.14650259940851004,-0.635,0.96,0.10500000000000001,0.05000000000000002,1.595
mitdb,2_48,2,100,0,,v5,1970-01-01 00:24:00+00:00,1970-01-01 00:24:30+00:00,30,10800,10800,1.0,0.0,0.1624224465228262,-0.1881787037037037,0.15682559001062013,-0.685,1.01,0.14500000000000002,0.07,1.695
mitdb,2_49,2,100,0,,v5,1970-01-01 00:24:30+00:00,1970-01-01 00:25:00+00:00,30,10800,10800,1.0,0.0,0.16149643485507917,-0.16090925925925925,0.15431411385001523,-0.49,1.125,0.11499999999999999,0.05500000000000002,1.615
mitdb,2_50,2,100,0,,v5,1970-01-01 00:25:00+00:00,1970-01-01 00:25:30+00:00,30,10800,10800,1.0,0.0,0.15325493101213075,-0.16830138888888888,0.17302817762643202,-2.465,0.99,0.09999999999999998,0.05000000000000002,3.455
mitdb,2_51,2,100,0,,v5,1970-01-01 00:25:30+00:00,1970-01-01 00:26:00+00:00,30,10800,10800,1.0,0.0,0.15853319751828873,-0.22194027777777778,0.153141537295844,-0.585,0.975,0.13,0.065,1.56
mitdb,2_52,2,100,0,,v5,1970-01-01 00:26:00+00:00,1970-01-01 00:26:30+00:00,30,10800,10800,1.0,0.0,0.1567737753495694,-0.16070138888888888,0.14871236758558817,-0.495,1.1,0.10500000000000001,0.05000000000000002,1.5950000000000002
mitdb,2_53,2,100,0,,v5,1970-01-01 00:26:30+00:00,1970-01-01 00:27:00+00:00,30,10800,10800,1.0,0.0,0.1511251041763126,-0.16745925925925925,0.1536305797676125,-0.73,1.1,0.135,0.06999999999999999,1.83
mitdb,2_54,2,100,0,,v5,1970-01-01 00:27:00+00:00,1970-01-01 00:27:30+00:00,30,10800,10800,1.0,0.0,0.16029261968700806,-0.12686898148148149,0.1362228077731732,-0.46,0.98,0.11,0.05499999999999999,1.44
mitdb,2_55,2,100,0,,v5,1970-01-01 00:27:30+00:00,1970-01-01 00:28:00+00:00,30,10800,10800,1.0,0.0,0.15732938235021762,-0.14242824074074073,0.14611883009788443,-0.44,1.075,0.11,0.05499999999999999,1.515
mitdb,2_56,2,100,0,,v5,1970-01-01 00:28:00+00:00,1970-01-01 00:28:30+00:00,30,10800,10800,1.0,0.0,0.15816279285118992,-0.12715092592592592,0.1641861638414065,-0.53,1.095,0.16,0.07500000000000001,1.625
mitdb,2_57,2,100,0,,v5,1970-01-01 00:28:30+00:00,1970-01-01 00:29:00+00:00,30,10800,10800,1.0,0.0,0.15890360218538754,-0.14484074074074074,0.1535686176088567,-0.62,1.085,0.11,0.05499999999999999,1.705
mitdb,2_58,2,100,0,,v5,1970-01-01 00:29:00+00:00,1970-01-01 00:29:30+00:00,30,10800,10800,1.0,0.0,0.15825539401796462,-0.12369675925925926,0.1432009687286251,-0.495,0.99,0.08499999999999999,0.044999999999999984,1.4849999999999999
mitdb,2_59,2,100,0,,v5,1970-01-01 00:29:30+00:00,1970-01-01 00:30:00+00:00,30,10800,10800,1.0,0.0,0.149458283174368,-0.1584583333333333,0.15187133508835915,-0.485,1.19,0.11499999999999999,0.06,1.6749999999999998
mitdb,2_60,2,100,0,,v5,1970-01-01 00:30:00+00:00,1970-01-01 00:30:30+00:00,30,10800,2000,0.18518518518518517,0.8148148148148148,0.1470735367683842,-0.16354249999999998,0.1241509964869971,-0.51,0.745,0.07999999999999999,0.03999999999999998,1.255
mitdb,3_0,3,101,0,,mlii,1970-01-01 00:00:00+00:00,1970-01-01 00:00:30+00:00,30,10800,10800,1.0,0.0,0.15047689600888972,-0.28082407407407406,0.20021779874900195,-0.59,1.375,0.145,0.07250000000000001,1.9649999999999999
mitdb,3_1,3,101,0,,mlii,1970-01-01 00:00:30+00:00,1970-01-01 00:01:00+00:00,30,10800,10800,1.0,0.0,0.12528937864617093,-0.2762615740740741,0.22827660411691525,-0.66,1.59,0.17,0.08500000000000002,2.25
mitdb,3_2,3,101,0,,mlii,1970-01-01 00:01:00+00:00,1970-01-01 00:01:30+00:00,30,10800,10800,1.0,0.0,0.15362533567922956,-0.25064768518518515,0.2199753002916773,-0.73,1.385,0.19999999999999998,0.09500000000000003,2.115
mitdb,3_3,3,101,0,,mlii,1970-01-01 00:01:30+00:00,1970-01-01 00:02:00+00:00,30,10800,10800,1.0,0.0,0.11612186313547551,-0.32962083333333336,0.4420547178597293,-1.13,2.055,0.35,0.17499999999999993,3.185
mitdb,3_4,3,101,0,,mlii,1970-01-01 00:02:00+00:00,1970-01-01 00:02:30+00:00,30,10800,10800,1.0,0.0,0.09389758310954718,-0.2856314814814815,0.42447352697100427,-1.185,2.145,0.51,0.25,3.33
mitdb,3_5,3,101,0,,mlii,1970-01-01 00:02:30+00:00,1970-01-01 00:03:00+00:00,30,10800,10800,1.0,0.0,0.13704972682655803,-0.30649074074074073,0.5490956837571572,-3.175,2.42,0.21000000000000002,0.10499999999999998,5.595
mitdb,3_6,3,101,0,,mlii,1970-01-01 00:03:00+00:00,1970-01-01 00:03:30+00:00,30,10800,10800,1.0,0.0,0.1364941198259098,-0.29711944444444444,0.27153912640344763,-0.69,2.175,0.19,0.09499999999999997,2.8649999999999998
mitdb,3_7,3,101,0,,mlii,1970-01-01 00:03:30+00:00,1970-01-01 00:04:00+00:00,30,10800,10800,1.0,0.0,0.14353180850078712,-0.2753273148148148,0.2586159475888262,-0.715,1.81,0.18500000000000003,0.09000000000000002,2.525
mitdb,3_8,3,101,0,,mlii,1970-01-01 00:04:00+00:00,1970-01-01 00:04:30+00:00,30,10800,10800,1.0,0.0,0.14584683767015463,-0.2821976851851852,0.2506860783064461,-0.665,1.74,0.18500000000000003,0.08499999999999996,2.4050000000000002
mitdb,3_9,3,101,0,,mlii,1970-01-01 00:04:30+00:00,1970-01-01 00:05:00+00:00,30,10800,10800,1.0,0.0,0.15390313917955367,-0.25054074074074073,0.2313639651826589,-0.645,1.605,0.19,0.09500000000000003,2.25
mitdb,3_10,3,101,0,,mlii,1970-01-01 00:05:00+00:00,1970-01-01 00:05:30+00:00,30,10800,10800,1.0,0.0,0.13334568015556997,-0.26660416666666664,0.4121045144475924,-2.765,1.875,0.23999999999999996,0.11499999999999999,4.640000000000001
mitdb,3_11,3,101,0,,mlii,1970-01-01 00:05:30+00:00,1970-01-01 00:06:00+00:00,30,10800,10800,1.0,0.0,0.14603204000370404,-0.2953625,0.27583818265551197,-0.73,1.85,0.21125000000000002,0.10500000000000004,2.58
mitdb,3_12,3,101,0,,mlii,1970-01-01 00:06:00+00:00,1970-01-01 00:06:30+00:00,30,10800,10800,1.0,0.0,0.15047689600888972,-0.2675314814814815,0.2473248367946108,-0.775,1.77,0.16,0.07500000000000001,2.545
mitdb,3_13,3,101,0,,mlii,1970-01-01 00:06:30+00:00,1970-01-01 00:07:00+00:00,30,10800,10800,1.0,0.0,0.15464394851375127,-0.33001990740740744,0.24303154517314368,-0.67,1.61,0.15500000000000003,0.07500000000000001,2.2800000000000002
mitdb,3_14,3,101,0,,mlii,1970-01-01 00:07:00+00:00,1970-01-01 00:07:30+00:00,30,10800,10800,1.0,0.0,0.1563107695156959,-0.28282407407407406,0.2367686058067842,-0.585,1.6,0.15500000000000003,0.07499999999999996,2.185
mitdb,3_15,3,101,0,,mlii,1970-01-01 00:07:30+00:00,1970-01-01 00:08:00+00:00,30,10800,10800,1.0,0.0,0.14584683767015463,-0.30683935185185185,0.24711096437299168,-0.65,1.7,0.16999999999999998,0.08500000000000002,2.35
mitdb,3_16,3,101,0,,mlii,1970-01-01 00:08:00+00:00,1970-01-01 00:08:30+00:00,30,10800,10800,1.0,0.0,0.15232891934438375,-0.2592074074074074,0.2402914906956384,-0.575,1.75,0.18000000000000002,0.09000000000000002,2.325
mitdb,3_17,3,101,0,,mlii,1970-01-01 00:08:30+00:00,1970-01-01 00:09:00+00:00,30,10800,10800,1.0,0.0,0.11714047596999722,-0.24809074074074075,0.256322059799851,-0.66,1.735,0.19,0.09000000000000002,2.395
mitdb,3_18,3,101,0,,mlii,1970-01-01 00:09:00+00:00,1970-01-01 00:09:30+00:00,30,10800,10800,1.0,0.0,0.15223631817760905,-0.2869805555555555,0.23745837303729228,-0.62,1.57,0.16000000000000003,0.08000000000000002,2.19
mitdb,3_19,3,101,0,,mlii,1970-01-01 00:09:30+00:00,1970-01-01 00:10:00+00:00,30,10800,10800,1.0,0.0,0.15029169367534032,-0.29962453703703706,0.2293520270259774,-0.595,1.565,0.14499999999999996,0.07,2.16
mitdb,3_20,3,101,0,,mlii,1970-01-01 00:10:00+00:00,1970-01-01 00:10:30+00:00,30,10800,10800,1.0,0.0,0.14473562366885823,-0.2824828703703704,0.24313306266116463,-0.61,1.645,0.16000000000000003,0.08000000000000002,2.255
mitdb,3_21,3,101,0,,mlii,1970-01-01 00:10:30+00:00,1970-01-01 00:11:00+00:00,30,10800,10800,1.0,0.0,0.15603296601537178,-0.32554814814814814,0.220467508499986,-0.59,1.505,0.14500000000000002,0.07,2.0949999999999998
mitdb,3_22,3,101,0,,mlii,1970-01-01 00:11:00+00:00,1970-01-01 00:11:30+00:00,30,10800,10800,1.0,0.0,0.1564033706824706,-0.2760398148148148,0.24070747633544154,-0.65,1.63,0.15500000000000003,0.08000000000000002,2.28
mitdb,3_23,3,101,0,,mlii,1970-01-01 00:11:30+00:00,1970-01-01 00:12:00+00:00,30,10800,10800,1.0,0.0,0.1554773590147236,-0.3021055555555555,0.2290011242859326,-0.6,1.55,0.13499999999999995,0.065,2.15
mitdb,3_24,3,101,0,,mlii,1970-01-01 00:12:00+00:00,1970-01-01 00:12:30+00:00,30,10800,10800,1.0,0.0,0.15418094267987775,-0.24988564814814815,0.2449826997479615,-0.625,1.665,0.185,0.09000000000000002,2.29
mitdb,3_25,3,101,0,,mlii,1970-01-01 00:12:30+00:00,1970-01-01 00:13:00+00:00,30,10800,10800,1.0,0.0,0.1557551625150477,-0.2687759259259259,0.2601765977182692,-0.67,1.73,0.21,0.10499999999999998,2.4
mitdb,3_26,3,101,0,,mlii,1970-01-01 00:13:00+00:00,1970-01-01 00:13:30+00:00,30,10800,10800,1.0,0.0,0.16057042318733217,-0.28755555555555556,0.2312844387085463,-0.58,1.555,0.15000000000000002,0.07500000000000001,2.135
mitdb,3_27,3,101,0,,mlii,1970-01-01 00:13:30+00:00,1970-01-01 00:14:00+00:00,30,10800,10800,1.0,0.0,0.15344013334568016,-0.2465560185185185,0.24343828374224452,-0.605,1.64,0.18,0.09,2.245
mitdb,3_28,3,101,0,,mlii,1970-01-01 00:14:00+00:00,1970-01-01 00:14:30+00:00,30,10800,10800,1.0,0.0,0.13908695249560143,-0.25237638888888886,0.2627029017931372,-2.575,1.635,0.18,0.08500000000000002,4.21
mitdb,3_29,3,101,0,,mlii,1970-01-01 00:14:30+00:00,1970-01-01 00:15:00+00:00,30,10800,10800,1.0,0.0,0.15482915084730067,-0.2915652777777778,0.24067655204033678,-0.76,1.56,0.16999999999999998,0.08499999999999996,2.3200000000000003
mitdb,3_30,3,101,0,,mlii,1970-01-01 00:15:00+00:00,1970-01-01 00:15:30+00:00,30,10800,10800,1.0,0.0,0.1568663765163441,-0.23124212962962962,0.23603926548074827,-0.56,1.605,0.15999999999999998,0.07500000000000004,2.165
mitdb,3_31,3,101,0,,mlii,1970-01-01 00:15:30+00:00,1970-01-01 00:16:00+00:00,30,10800,10800,1.0,0.0,0.13084544865265302,-0.27894675925925927,0.2272444401842331,-0.67,1.755,0.14,0.07,2.425
mitdb,3_32,3,101,0,,mlii,1970-01-01 00:16:00+00:00,1970-01-01 00:16:30+00:00,30,10800,10800,1.0,0.0,0.1416797851652931,-0.28986666666666666,0.23838788940191805,-0.605,1.68,0.14,0.06499999999999995,2.285
mitdb,3_33,3,101,0,,mlii,1970-01-01 00:16:30+00:00,1970-01-01 00:17:00+00:00,30,10800,10800,1.0,0.0,0.15131030650986202,-0.27623796296296294,0.23675713301766196,-0.605,1.7,0.14,0.07,2.3049999999999997
mitdb,3_34,3,101,0,,mlii,1970-01-01 00:17:00+00:00,1970-01-01 00:17:30+00:00,30,10800,10800,1.0,0.0,0.15862579868506343,-0.2535023148148148,0.2267782973355971,-0.555,1.52,0.12999999999999998,0.065,2.075
mitdb,3_35,3,101,0,,mlii,1970-01-01 00:17:30+00:00,1970-01-01 00:18:00+00:00,30,10800,10800,1.0,0.0,0.15844059635151403,-0.2936976851851852,0.23560399472821877,-0.595,1.67,0.13,0.06000000000000005,2.2649999999999997
mitdb,3_36,3,101,0,,mlii,1970-01-01 00:18:00+00:00,1970-01-01 00:18:30+00:00,30,10800,10800,1.0,0.0,0.1488100750069451,-0.25809907407407406,0.23557273951465454,-0.565,1.62,0.12,0.05499999999999999,2.185
mitdb,3_37,3,101,0,,mlii,1970-01-01 00:18:30+00:00,1970-01-01 00:19:00+00:00,30,10800,10800,1.0,0.0,0.15427354384665246,-0.2918712962962963,0.23233533810931348,-0.58,1.53,0.10999999999999999,0.050000000000000044,2.11
mitdb,3_38,3,101,0,,mlii,1970-01-01 00:19:00+00:00,1970-01-01 00:19:30+00:00,30,10800,10800,1.0,0.0,0.15751458468376703,-0.3100953703703704,0.24294592914904692,-0.61,1.605,0.11499999999999999,0.06,2.215
mitdb,3_39,3,101,0,,mlii,1970-01-01 00:19:30+00:00,1970-01-01 00:20:00+00:00,30,10800,10800,1.0,0.0,0.16168163718862857,-0.3152657407407407,0.2413831292892679,-0.61,1.6,0.16499999999999998,0.08000000000000002,2.21
mitdb,3_40,3,101,0,,mlii,1970-01-01 00:20:00+00:00,1970-01-01 00:20:30+00:00,30,10800,10800,1.0,0.0,0.14843967033984629,-0.2920712962962963,0.24265839580664542,-0.615,1.665,0.15500000000000003,0.07499999999999996,2.2800000000000002
mitdb,3_41,3,101,0,,mlii,1970-01-01 00:20:30+00:00,1970-01-01 00:21:00+00:00,30,10800,10800,1.0,0.0,0.13936475599592554,-0.26744166666666663,0.2509173766143484,-0.63,1.705,0.17,0.08500000000000002,2.335
mitdb,3_42,3,101,0,,mlii,1970-01-01 00:21:00+00:00,1970-01-01 00:21:30+00:00,30,10800,10800,1.0,0.0,0.14529123066950644,-0.2765884259259259,0.24995285703359585,-0.59,1.61,0.18000000000000002,0.08999999999999997,2.2
mitdb,3_43,3,101,0,,mlii,1970-01-01 00:21:30+00:00,1970-01-01 00:22:00+00:00,30,10800,10800,1.0,0.0,0.1501990925085656,-0.3060449074074074,0.24514749538201303,-0.625,1.635,0.15499999999999997,0.07500000000000001,2.26
mitdb,3_44,3,101,0,,mlii,1970-01-01 00:22:00+00:00,1970-01-01 00:22:30+00:00,30,10800,10800,1.0,0.0,0.12019631447356237,-0.3115625,0.2501589933930309,-0.755,1.68,0.15999999999999998,0.07999999999999996,2.435
mitdb,3_45,3,101,0,,mlii,1970-01-01 00:22:30+00:00,1970-01-01 00:23:00+00:00,30,10800,10800,1.0,0.0,0.1357533104917122,-0.2630314814814815,0.238465147100639,-0.66,1.68,0.165,0.08000000000000002,2.34
mitdb,3_46,3,101,0,,mlii,1970-01-01 00:23:00+00:00,1970-01-01 00:23:30+00:00,30,10800,10800,1.0,0.0,0.13704972682655803,-0.2682574074074074,0.25952487884204223,-0.655,1.69,0.20500000000000002,0.09999999999999998,2.3449999999999998
mitdb,3_47,3,101,0,,mlii,1970-01-01 00:23:30+00:00,1970-01-01 00:24:00+00:00,30,10800,10800,1.0,0.0,0.1487174738401704,-0.2944240740740741,0.24921411205924976,-0.68,1.645,0.22,0.10999999999999999,2.325
mitdb,3_48,3,101,0,,mlii,1970-01-01 00:24:00+00:00,1970-01-01 00:24:30+00:00,30,10800,10800,1.0,0.0,0.15297712751180664,-0.2654611111111111,0.2432556624486496,-0.615,1.76,0.17500000000000002,0.08500000000000002,2.375
mitdb,3_49,3,101,0,,mlii,1970-01-01 00:24:30+00:00,1970-01-01 00:25:00+00:00,30,10800,10800,1.0,0.0,0.1638114640244467,-0.2970615740740741,0.22432582043861793,-0.615,1.6,0.10499999999999998,0.05499999999999999,2.215
mitdb,3_50,3,101,0,,mlii,1970-01-01 00:25:00+00:00,1970-01-01 00:25:30+00:00,30,10800,10800,1.0,0.0,0.15510695434762478,-0.30922685185185184,0.2301038598029761,-0.585,1.565,0.12,0.06,2.15
mitdb,3_51,3,101,0,,mlii,1970-01-01 00:25:30+00:00,1970-01-01 00:26:00+00:00,30,10800,10800,1.0,0.0,0.15732938235021762,-0.3298078703703704,0.22893762064134926,-0.625,1.5,0.125,0.065,2.125
mitdb,3_52,3,101,0,,mlii,1970-01-01 00:26:00+00:00,1970-01-01 00:26:30+00:00,30,10800,10800,1.0,0.0,0.16149643485507917,-0.2756412037037037,0.22826365298496262,-0.585,1.505,0.14500000000000002,0.07,2.09
mitdb,3_53,3,101,0,,mlii,1970-01-01 00:26:30+00:00,1970-01-01 00:27:00+00:00,30,10800,10800,1.0,0.0,0.16547828502639134,-0.2536287037037037,0.22791926939306348,-0.575,1.57,0.13999999999999999,0.065,2.145
mitdb,3_54,3,101,0,,mlii,1970-01-01 00:27:00+00:00,1970-01-01 00:27:30+00:00,30,10800,10800,1.0,0.0,0.15371793684600427,-0.28218611111111114,0.2360726536421264,-0.63,1.53,0.16500000000000004,0.07999999999999996,2.16
mitdb,3_55,3,101,0,,mlii,1970-01-01 00:27:30+00:00,1970-01-01 00:28:00+00:00,30,10800,10800,1.0,0.0,0.15732938235021762,-0.31250787037037037,0.23005454756263222,-0.625,1.535,0.14499999999999996,0.07,2.16
mitdb,3_56,3,101,0,,mlii,1970-01-01 00:28:00+00:00,1970-01-01 00:28:30+00:00,30,10800,10800,1.0,0.0,0.15334753217890545,-0.33260555555555554,0.23147021209157315,-0.645,1.515,0.16500000000000004,0.08000000000000002,2.16
mitdb,3_57,3,101,0,,mlii,1970-01-01 00:28:30+00:00,1970-01-01 00:29:00+00:00,30,10800,10800,1.0,0.0,0.15899620335216225,-0.32586527777777774,0.23356057179302225,-0.64,1.665,0.12,0.05499999999999999,2.305
mitdb,3_58,3,101,0,,mlii,1970-01-01 00:29:00+00:00,1970-01-01 00:29:30+00:00,30,10800,10800,1.0,0.0,0.15918140568571165,-0.29285648148148147,0.2202314080561355,-0.605,1.5,0.12,0.06,2.105
mitdb,3_59,3,101,0,,mlii,1970-01-01 00:29:30+00:00,1970-01-01 00:30:00+00:00,30,10800,10800,1.0,0.0,0.16427446985832023,-0.2424972222222222,0.2301577000593857,-0.54,1.59,0.11999999999999997,0.05999999999999997,2.13
mitdb,3_60,3,101,0,,mlii,1970-01-01 00:30:00+00:00,1970-01-01 00:30:30+00:00,30,10800,2000,0.18518518518518517,0.8148148148148148,0.17358679339669836,-0.25769749999999997,0.21277763781781142,-0.475,1.485,0.07,0.034999999999999976,1.96
mitdb,4_0,4,101,0,,v1,1970-01-01 00:00:00+00:00,1970-01-01 00:00:30+00:00,30,10800,10800,1.0,0.0,0.15992221501990925,-0.11048055555555555,0.04962560627250186,-0.41,0.05,0.05500000000000001,0.03,0.45999999999999996
mitdb,4_1,4,101,0,,v1,1970-01-01 00:00:30+00:00,1970-01-01 00:01:00+00:00,30,10800,10800,1.0,0.0,0.14686545050467636,-0.09785787037037037,0.05022167438946252,-0.33,0.09,0.07500000000000001,0.035,0.42000000000000004
mitdb,4_2,4,101,0,,v1,1970-01-01 00:01:00+00:00,1970-01-01 00:01:30+00:00,30,10800,10800,1.0,0.0,0.15732938235021762,-0.10407222222222222,0.04315638674289321,-0.36,0.035,0.05,0.024999999999999994,0.395
mitdb,4_3,4,101,0,,v1,1970-01-01 00:01:30+00:00,1970-01-01 00:02:00+00:00,30,10800,10800,1.0,0.0,0.14788406333919807,-0.08732777777777778,0.05953354478438666,-0.375,0.09,0.085,0.04000000000000001,0.46499999999999997
mitdb,4_4,4,101,0,,v1,1970-01-01 00:02:00+00:00,1970-01-01 00:02:30+00:00,30,10800,10800,1.0,0.0,0.15325493101213075,-0.09478472222222221,0.07815315116167924,-0.42,0.17,0.09000000000000001,0.044999999999999984,0.59
mitdb,4_5,4,101,0,,v1,1970-01-01 00:02:30+00:00,1970-01-01 00:03:00+00:00,30,10800,10800,1.0,0.0,0.16094082785443098,-0.10399398148148148,0.12689817942129264,-0.565,0.735,0.07499999999999998,0.035,1.2999999999999998
mitdb,4_6,4,101,0,,v1,1970-01-01 00:03:00+00:00,1970-01-01 00:03:30+00:00,30,10800,10800,1.0,0.0,0.16584868969349015,-0.06534027777777777,0.046601736775214765,-0.22,0.105,0.065,0.030000000000000006,0.325
mitdb,4_7,4,101,0,,v1,1970-01-01 00:03:30+00:00,1970-01-01 00:04:00+00:00,30,10800,10800,1.0,0.0,0.16520048152606723,-0.07096157407407408,0.033252533716104635,-0.2,0.07,0.045,0.024999999999999994,0.27
mitdb,4_8,4,101,0,,v1,1970-01-01 00:04:00+00:00,1970-01-01 00:04:30+00:00,30,10800,10800,1.0,0.0,0.17640522270580608,-0.09434537037037037,0.036292712932399614,-0.245,0.02,0.04999999999999999,0.024999999999999994,0.265
mitdb,4_9,4,101,0,,v1,1970-01-01 00:04:30+00:00,1970-01-01 00:05:00+00:00,30,10800,10800,1.0,0.0,0.17427539586998797,-0.07664722222222221,0.04337869167506747,-0.24,0.065,0.05499999999999999,0.03,0.305
mitdb,4_10,4,101,0,,v1,1970-01-01 00:05:00+00:00,1970-01-01 00:05:30+00:00,30,10800,10800,1.0,0.0,0.16705250486156126,-0.07381805555555555,0.09144473114138628,-0.355,0.605,0.065,0.035,0.96
mitdb,4_11,4,101,0,,v1,1970-01-01 00:05:30+00:00,1970-01-01 00:06:00+00:00,30,10800,10800,1.0,0.0,0.18214649504583758,-0.08779166666666667,0.03368421692786593,-0.225,0.035,0.05,0.024999999999999994,0.26
mitdb,4_12,4,101,0,,v1,1970-01-01 00:06:00+00:00,1970-01-01 00:06:30+00:00,30,10800,10800,1.0,0.0,0.1757570145383832,-0.11015138888888888,0.03348527695113725,-0.29,-0.01,0.05,0.02500000000000001,0.27999999999999997
mitdb,4_13,4,101,0,,v1,1970-01-01 00:06:30+00:00,1970-01-01 00:07:00+00:00,30,10800,10800,1.0,0.0,0.17353458653579035,-0.05687407407407408,0.04168689124453342,-0.225,0.085,0.06,0.03,0.31
mitdb,4_14,4,101,0,,v1,1970-01-01 00:07:00+00:00,1970-01-01 00:07:30+00:00,30,10800,10800,1.0,0.0,0.1702009445319011,-0.06164861111111112,0.042797004765805814,-0.225,0.06,0.06,0.03,0.28500000000000003
mitdb,4_15,4,101,0,,v1,1970-01-01 00:07:30+00:00,1970-01-01 00:08:00+00:00,30,10800,10800,1.0,0.0,0.18085007871099176,-0.11332777777777778,0.0467977224175632,-0.31,0.02,0.06999999999999999,0.03499999999999999,0.33
mitdb,4_16,4,101,0,,v1,1970-01-01 00:08:00+00:00,1970-01-01 00:08:30+00:00,30,10800,10800,1.0,0.0,0.17566441337160849,-0.08487824074074074,0.037711793353759585,-0.255,0.025,0.055,0.03,0.28
mitdb,4_17,4,101,0,,v1,1970-01-01 00:08:30+00:00,1970-01-01 00:09:00+00:00,30,10800,10800,1.0,0.0,0.17557181220483378,-0.07428240740740741,0.03158342299901628,-0.215,0.04,0.05,0.024999999999999994,0.255
mitdb,4_18,4,101,0,,v1,1970-01-01 00:09:00+00:00,1970-01-01 00:09:30+00:00,30,10800,10800,1.0,0.0,0.1838133160477822,-0.09135694444444444,0.03853170131969404,-0.285,0.005,0.06,0.02500000000000001,0.29
mitdb,4_19,4,101,0,,v1,1970-01-01 00:09:30+00:00,1970-01-01 00:10:00+00:00,30,10800,10800,1.0,0.0,0.1704787480322252,-0.10722175925925927,0.046237612758974374,-0.285,0.03,0.04500000000000001,0.020000000000000018,0.31499999999999995
mitdb,4_20,4,101,0,,v1,1970-01-01 00:10:00+00:00,1970-01-01 00:10:30+00:00,30,10800,10800,1.0,0.0,0.16770071302898418,-0.08678703703703704,0.02835801924996828,-0.235,0.015,0.03499999999999999,0.01999999999999999,0.25
mitdb,4_21,4,101,0,,v1,1970-01-01 00:10:30+00:00,1970-01-01 00:11:00+00:00,30,10800,10800,1.0,0.0,0.17779424020742662,-0.07785462962962963,0.029458397478636024,-0.225,0.02,0.045000000000000005,0.020000000000000004,0.245
mitdb,4_22,4,101,0,,v1,1970-01-01 00:11:00+00:00,1970-01-01 00:11:30+00:00,30,10800,10800,1.0,0.0,0.16770071302898418,-0.10843287037037037,0.03261726028058973,-0.275,-0.02,0.045,0.024999999999999994,0.255
mitdb,4_23,4,101,0,,v1,1970-01-01 00:11:30+00:00,1970-01-01 00:12:00+00:00,30,10800,10800,1.0,0.0,0.17955366237614595,-0.08871342592592593,0.03940395111393357,-0.25,0.02,0.065,0.030000000000000006,0.27
mitdb,4_24,4,101,0,,v1,1970-01-01 00:12:00+00:00,1970-01-01 00:12:30+00:00,30,10800,10800,1.0,0.0,0.17483100287063616,-0.07330787037037037,0.033742749432639184,-0.26,0.02,0.045,0.020000000000000004,0.28
mitdb,4_25,4,101,0,,v1,1970-01-01 00:12:30+00:00,1970-01-01 00:13:00+00:00,30,10800,10800,1.0,0.0,0.17223817020094453,-0.0783324074074074,0.04018698385542497,-0.24,0.07,0.05499999999999999,0.03,0.31
mitdb,4_26,4,101,0,,v1,1970-01-01 00:13:00+00:00,1970-01-01 00:13:30+00:00,30,10800,10800,1.0,0.0,0.17084915269932402,-0.07284120370370371,0.03334507370786013,-0.235,0.035,0.045,0.020000000000000004,0.27
mitdb,4_27,4,101,0,,v1,1970-01-01 00:13:30+00:00,1970-01-01 00:14:00+00:00,30,10800,10800,1.0,0.0,0.1712195573664228,-0.0950263888888889,0.055471876932350714,-0.3,0.095,0.07500000000000001,0.035,0.395
mitdb,4_28,4,101,0,,v1,1970-01-01 00:14:00+00:00,1970-01-01 00:14:30+00:00,30,10800,10800,1.0,0.0,0.17492360403741086,-0.08912268518518518,0.048156988202592725,-0.27,0.505,0.05,0.02500000000000001,0.775
mitdb,4_29,4,101,0,,v1,1970-01-01 00:14:30+00:00,1970-01-01 00:15:00+00:00,30,10800,10800,1.0,0.0,0.1757570145383832,-0.07988333333333333,0.053161684863026054,-0.295,0.075,0.065,0.03,0.37
mitdb,4_30,4,101,0,,v1,1970-01-01 00:15:00+00:00,1970-01-01 00:15:30+00:00,30,10800,10800,1.0,0.0,0.1690897305306047,-0.09706018518518518,0.02223382729483304,-0.245,-0.02,0.03,0.015,0.225
mitdb,4_31,4,101,0,,v1,1970-01-01 00:15:30+00:00,1970-01-01 00:16:00+00:00,30,10800,10800,1.0,0.0,0.17362718770256505,-0.0687662037037037,0.04777097826039523,-0.265,0.06,0.06999999999999999,0.035,0.325
mitdb,4_32,4,101,0,,v1,1970-01-01 00:16:00+00:00,1970-01-01 00:16:30+00:00,30,10800,10800,1.0,0.0,0.16964533753125288,-0.09528194444444445,0.04101512674858714,-0.25,0.02,0.06,0.03,0.27
mitdb,4_33,4,101,0,,v1,1970-01-01 00:16:30+00:00,1970-01-01 00:17:00+00:00,30,10800,10800,1.0,0.0,0.17501620520418557,-0.07911018518518519,0.048949562986875986,-0.27,0.03,0.07,0.03499999999999999,0.30000000000000004
mitdb,4_34,4,101,0,,v1,1970-01-01 00:17:00+00:00,1970-01-01 00:17:30+00:00,30,10800,10800,1.0,0.0,0.18075747754421706,-0.07203472222222222,0.03743397061063651,-0.26,0.025,0.05,0.02500000000000001,0.28500000000000003
